Ngày,Giá đóng,Giá trị thay đổi,% thay đổi,Giá mở,Giá cao nhất,Giá thấp nhất,Tổng KL GD,Tổng GT GD
19/03/2021,"79,800",-1.20,-1.50,"81,000","80,500","79,400","224,780","17,937,444,000"
18/03/2021,"81,000",0.20,0.25,"80,800","81,000","80,000","180,750","14,640,750,000"
17/03/2021,"80,800",-0.20,-0.25,"81,000","81,500","80,000","160,320","12,953,856,000"
16/03/2021,"81,000",4.50,5.56,"76,500","81,500","76,600","511,100","41,399,100,000"
15/03/2021,"76,500",0.40,0.52,"76,500","77,500","76,100","176,090","13,470,885,000"
12/03/2021,"76,500",-0.20,-0.26,"76,700","77,100","76,300","206,280","15,780,420,000"
11/03/2021,"76,700",0.40,0.52,"76,300","77,100","76,100","147,780","11,334,726,000"
10/03/2021,"76,300",1.30,1.70,"75,000","77,500","75,000","260,240","19,856,312,000"
09/03/2021,"75,000",-0.80,-1.07,"75,800","75,700","74,500","218,240","16,368,000,000"
08/03/2021,"75,800",-0.10,-0.13,"75,900","76,500","75,400","165,660","12,557,028,000"
05/03/2021,"75,900",-0.10,-0.13,"75,900","76,000","74,500","250,750","19,031,925,000"
04/03/2021,"75,900",-1.80,-2.37,"77,700","77,800","75,100","290,150","22,022,385,000"
03/03/2021,"77,700",-0.20,-0.26,"77,900","78,100","77,400","159,940","12,427,338,000"
02/03/2021,"77,900",0.10,0.13,"77,900","78,900","76,900","182,170","14,191,043,000"
01/03/2021,"77,900",1.70,2.18,"76,200","78,000","76,800","207,810","16,188,399,000"
26/02/2021,"76,200",-0.10,-0.13,"76,200","76,400","74,900","193,600","14,752,320,000"
25/02/2021,"76,200",0.80,1.05,"75,400","76,300","74,500","192,750","14,687,550,000"
24/02/2021,"75,400",-0.10,-0.13,"75,500","76,500","74,900","222,520","16,778,008,000"
23/02/2021,"75,500",-1.30,-1.72,"76,800","77,000","74,600","336,950","25,439,725,000"
22/02/2021,"76,800",0.20,0.26,"76,600","77,500","76,100","231,930","17,812,224,000"
21/02/2021,"76,600",-1.60,-2.09,"78,200","78,000","76,000","372,270","28,515,882,000"
19/02/2021,"76,600",-1.60,-2.09,"78,200","78,000","76,000","372,270","28,515,882,000"
18/02/2021,"78,200",0.30,0.38,"77,900","78,300","76,600","224,310","17,541,042,000"
17/02/2021,"77,900",3.30,4.24,"74,600","79,000","75,900","313,910","24,453,589,000"
10/02/2021,"74,600",3.30,4.42,"71,300","74,600","70,000","422,430","31,513,278,000"
09/02/2021,"74,600",3.30,4.42,"71,300","74,600","70,000","422,430","31,513,278,000"
08/02/2021,"71,300",-1.60,-2.24,"72,900","72,900","69,600","403,560","28,773,828,000"
05/02/2021,"72,900",0.40,0.55,"72,500","73,400","71,800","208,490","15,198,921,000"
05/01/2021,"62,900",2.70,4.29,"60,200","63,500","59,800","98,100","6,170,490,000"
04/01/2021,"60,200",1.10,1.83,"59,100","60,200","59,300","215,130","12,950,826,000"
01/01/2021,"59,100",1.00,1.69,"58,100","59,200","58,000","2,036,370","120,349,467,000"
31/12/2020,"59,100",1.00,1.69,"58,100","59,200","58,000","2,036,370","120,349,467,000"
30/12/2020,"58,100",-0.50,-0.86,"58,600","58,900","58,100","1,204,180","69,962,858,000"
29/12/2020,"58,600",0.70,1.19,"57,900","58,800","57,600","217,295","12,733,487,000"
28/12/2020,"57,900",0.30,0.52,"57,600","58,600","57,500","219,709","12,721,151,100"
27/12/2020,"57,600",0.60,1.04,"57,000","57,600","56,600","162,511","9,360,633,600"
25/12/2020,"57,600",0.60,1.04,"57,000","57,600","56,600","162,511","9,360,633,600"
24/12/2020,"57,000",-0.50,-0.88,"57,500","57,800","56,400","238,621","13,601,397,000"
23/12/2020,"57,500",-0.60,-1.04,"58,100","58,600","57,200","139,142","8,000,665,000"
22/12/2020,"58,100",0.60,1.03,"57,500","58,500","57,100","257,639","14,968,825,900"
21/12/2020,"57,500",0.60,1.04,"56,900","57,800","57,100","230,739","13,267,492,500"
20/12/2020,"56,900",0.40,0.70,"56,500","57,100","56,500","153,282","8,721,745,800"
18/12/2020,"56,900",0.40,0.70,"56,500","57,100","56,500","153,282","8,721,745,800"
17/12/2020,"56,500",-0.60,-1.06,"57,100","57,100","56,000","359,450","20,308,925,000"
16/12/2020,"57,100",0.40,0.70,"56,700","57,500","57,000","199,553","11,394,476,300"
15/12/2020,"56,700",-0.50,-0.88,"57,200","57,600","56,600","266,690","15,121,323,000"
14/12/2020,"57,200",0.20,0.35,"57,000","58,000","56,900","144,376","8,258,307,200"
13/12/2020,"57,000",0.50,0.88,"56,500","57,000","56,300","175,027","9,976,539,000"
11/12/2020,"57,000",0.50,0.88,"56,500","57,000","56,300","175,027","9,976,539,000"
10/12/2020,"56,500",-1.00,-1.77,"57,500","57,700","56,500","211,249","11,935,568,500"
09/12/2020,"57,500",1.30,2.26,"56,200","57,800","56,200","300,182","17,260,465,000"
08/12/2020,"56,200",0.50,0.89,"55,700","56,600","55,500","229,711","12,909,758,200"
07/12/2020,"55,700",0.00,0.00,"55,700","56,000","55,500","145,518","8,105,352,600"
04/12/2020,"55,500",-0.10,-0.18,"55,600","55,900","55,400","688,720","38,223,960,000"
03/12/2020,"55,600",0.00,0.00,"55,600","55,700","55,100","162,798","9,051,568,800"
02/12/2020,"55,600",0.40,0.72,"55,200","55,700","55,000","210,820","11,721,592,000"
01/12/2020,"55,200",-0.20,-0.36,"55,400","55,400","54,800","342,737","18,919,082,400"
30/11/2020,"55,400",-0.80,-1.44,"56,200","56,700","55,400","2,761,700","152,998,180,000"
27/11/2020,"56,200",0.50,0.89,"55,700","56,200","55,600","1,986,420","111,636,804,000"
26/11/2020,"55,700",0.50,0.90,"55,200","56,000","54,800","1,635,130","91,076,741,000"
25/11/2020,"55,200",-0.40,-0.72,"55,600","56,300","55,200","1,835,630","101,326,776,000"
24/11/2020,"55,600",-0.30,-0.54,"55,900","56,500","55,000","3,003,940","167,019,064,000"
23/11/2020,"55,900",0.70,1.25,"55,200","56,200","54,600","2,824,640","157,897,376,000"
22/11/2020,"55,200",0.10,0.18,"55,100","55,900","55,000","183,736","10,142,227,200"
20/11/2020,"55,200",0.10,0.18,"55,100","55,900","55,000","183,736","10,142,227,200"
19/11/2020,"55,100",1.10,2.00,"54,000","56,000","54,000","498,043","27,442,169,300"
18/11/2020,"54,000",-0.10,-0.19,"54,000","54,300","53,700","1,757,160","94,886,640,000"
17/11/2020,"54,000",0.70,1.30,"53,300","54,100","53,000","251,553","13,583,862,000"
16/11/2020,"53,300",-0.50,-0.94,"53,800","54,400","53,000","371,369","19,793,967,700"
13/11/2020,"53,800",0.30,0.56,"53,500","53,800","53,500","131,817","7,091,754,600"
12/11/2020,"53,500",0.50,0.93,"53,000","53,500","52,900","123,454","6,604,789,000"
11/11/2020,"53,000",0.00,0.00,"53,000","53,400","52,700","166,823","8,841,619,000"
10/11/2020,"53,000",-0.40,-0.75,"53,400","54,000","53,000","173,934","9,218,502,000"
09/11/2020,"53,400",1.00,1.87,"52,400","53,400","52,700","201,165","10,742,211,000"
06/11/2020,"52,400",0.40,0.76,"52,000","52,800","52,100","98,726","5,173,242,400"
05/11/2020,"52,000",-1.00,-1.92,"53,000","53,400","52,000","130,586","6,790,472,000"
04/11/2020,"53,000",0.20,0.38,"52,800","53,300","52,500","136,969","7,259,357,000"
03/11/2020,"52,800",1.10,2.08,"51,700","52,900","51,700","256,289","13,532,059,200"
02/11/2020,"51,700",0.20,0.39,"51,500","51,700","51,200","86,611","4,477,788,700"
01/11/2020,"51,500",0.60,1.17,"50,900","51,500","50,500","146,997","7,570,345,500"
30/10/2020,"51,500",0.60,1.17,"50,900","51,500","50,500","146,997","7,570,345,500"
29/10/2020,"50,900",0.20,0.39,"50,700","51,300","50,200","271,969","13,843,222,100"
28/10/2020,"50,700",-1.40,-2.76,"52,100","52,400","50,700","359,623","18,232,886,100"
27/10/2020,"52,100",-0.70,-1.34,"52,800","53,200","52,100","318,881","16,613,700,100"
26/10/2020,"52,800",-1.10,-2.08,"53,900","54,500","52,800","385,251","20,341,252,800"
24/10/2020,"53,900",-0.10,-0.19,"54,000","54,500","53,500","264,631","14,263,610,900"
23/10/2020,"53,900",-0.10,-0.19,"54,000","54,500","53,500","264,631","14,263,610,900"
22/10/2020,"54,000",1.20,2.22,"52,800","54,000","52,600","234,654","12,671,316,000"
21/10/2020,"52,800",-0.40,-0.76,"53,200","54,500","52,800","330,501","17,450,452,800"
20/10/2020,"53,200",-0.10,-0.19,"53,300","53,300","52,500","188,616","10,034,371,200"
19/10/2020,"53,300",0.10,0.19,"53,200","53,800","53,000","233,367","12,438,461,100"
18/10/2020,"53,200",2.00,3.76,"51,200","53,900","50,900","576,954","30,693,952,800"
16/10/2020,"53,200",2.00,3.76,"51,200","53,900","50,900","576,954","30,693,952,800"
15/10/2020,"51,200",0.20,0.39,"51,000","51,400","50,700","1,925,370","98,578,944,000"
14/10/2020,"51,000",0.30,0.59,"50,700","51,400","50,400","240,976","12,289,776,000"
13/10/2020,"50,700",-0.20,-0.39,"50,900","51,000","50,500","122,220","6,196,554,000"
12/10/2020,"50,900",0.10,0.20,"50,800","51,400","50,600","155,068","7,892,961,200"
10/10/2020,"50,800",-0.30,-0.59,"51,100","51,200","50,800","117,350","5,961,380,000"
09/10/2020,"50,800",-0.30,-0.59,"51,100","51,200","50,800","117,350","5,961,380,000"
08/10/2020,"51,100",0.70,1.37,"50,400","51,500","50,300","306,269","15,650,345,900"
07/10/2020,"50,400",-0.10,-0.20,"50,500","50,700","50,200","149,371","7,528,298,400"
06/10/2020,"50,500",0.00,0.00,"50,500","50,900","50,300","152,029","7,677,464,500"
05/10/2020,"50,500",0.20,0.40,"50,300","50,800","49,900","149,836","7,566,718,000"
04/10/2020,"50,300",-0.50,-0.99,"50,800","51,100","49,000","194,794","9,798,138,200"
02/10/2020,"50,300",-0.50,-0.99,"50,800","51,100","49,000","194,794","9,798,138,200"
01/10/2020,"50,800",0.80,1.57,"50,000","50,800","50,200","90,551","4,599,990,800"
30/09/2020,"50,000",-0.20,-0.40,"50,200","50,400","49,750","250,031","12,501,550,000"
29/09/2020,"50,200",-0.90,-1.79,"51,100","51,400","50,200","190,049","9,540,459,800"
28/09/2020,"51,100",0.30,0.59,"50,800","51,300","50,600","131,230","6,705,853,000"
25/09/2020,"50,800",0.30,0.59,"50,500","50,800","50,000","120,555","6,124,194,000"
24/09/2020,"50,500",-0.60,-1.19,"51,100","51,000","50,200","172,838","8,728,319,000"
23/09/2020,"51,100",-0.20,-0.39,"51,300","51,500","50,800","179,768","9,186,144,800"
22/09/2020,"51,300",0.10,0.19,"51,200","51,300","50,600","163,057","8,364,824,100"
21/09/2020,"51,200",0.00,0.00,"51,200","51,700","51,200","153,025","7,834,880,000"
20/09/2020,"51,200",1.20,2.34,"50,000","51,400","50,000","330,672","16,930,406,400"
18/09/2020,"51,200",1.20,2.34,"50,000","51,400","50,000","330,672","16,930,406,400"
17/09/2020,"50,000",-0.50,-1.00,"50,500","50,500","49,900","156,301","7,815,050,000"
16/09/2020,"50,500",0.50,0.99,"50,000","50,800","50,000","191,813","9,686,556,500"
15/09/2020,"50,000",0.70,1.40,"49,300","50,000","49,300","190,673","9,533,650,000"
14/09/2020,"49,300",0.10,0.20,"49,150","49,500","49,100","112,740","5,558,082,000"
13/09/2020,"49,150",-0.10,-0.20,"49,200","49,200","48,850","87,216","4,286,666,400"
11/09/2020,"49,150",-0.10,-0.20,"49,200","49,200","48,850","87,216","4,286,666,400"
10/09/2020,"49,200",0.00,0.00,"49,200","49,800","49,100","100,595","4,949,274,000"
09/09/2020,"49,200",-0.30,-0.61,"49,500","49,500","48,600","1,490,820","73,348,344,000"
08/09/2020,"49,500",1.00,2.02,"48,500","49,500","48,500","162,887","8,062,906,500"
07/09/2020,"48,500",-1.50,-3.09,"50,000","50,000","48,500","227,097","11,014,204,500"
04/09/2020,"50,000",-0.40,-0.80,"50,400","50,000","49,500","153,851","7,692,550,000"
03/09/2020,"50,400",0.50,0.99,"49,900","50,500","49,900","228,151","11,498,810,400"
02/09/2020,"49,900",0.40,0.80,"49,500","50,500","49,350","175,741","8,769,475,900"
01/09/2020,"49,900",0.40,0.80,"49,500","50,500","49,350","175,741","8,769,475,900"
31/08/2020,"49,500",-0.40,-0.81,"49,900","50,300","49,350","194,064","9,606,168,000"
30/08/2020,"49,900",0.00,0.00,"49,850","51,100","49,900","400,938","20,006,806,200"
28/08/2020,"49,900",0.00,0.00,"49,850","51,100","49,900","400,938","20,006,806,200"
27/08/2020,"49,850",1.50,3.01,"48,400","50,100","48,250","372,499","18,569,075,150"
26/08/2020,"48,400",-0.50,-1.03,"48,850","48,850","48,200","132,899","6,432,311,600"
25/08/2020,"48,850",0.40,0.82,"48,450","48,950","48,550","330,467","16,143,312,950"
24/08/2020,"48,450",1.10,2.27,"47,400","48,600","47,850","354,021","17,152,317,450"
21/08/2020,"47,400",0.40,0.84,"47,050","47,500","47,200","126,021","5,973,395,400"
20/08/2020,"47,050",0.20,0.43,"46,850","47,450","46,850","182,443","8,583,943,150"
19/08/2020,"46,850",0.00,0.00,"46,850","47,050","46,650","87,719","4,109,635,150"
18/08/2020,"46,850",-0.10,-0.21,"47,000","47,150","46,800","62,520","2,929,062,000"
17/08/2020,"47,000",-0.80,-1.70,"47,800","47,000","46,500","104,882","4,929,454,000"
14/08/2020,"47,800",-0.20,-0.42,"47,950","48,200","47,450","163,377","7,809,420,600"
13/08/2020,"47,950",0.50,1.04,"47,500","47,950","47,500","170,910","8,195,134,500"
12/08/2020,"47,500",0.50,1.05,"47,000","47,500","46,900","123,323","5,857,842,500"
11/08/2020,"47,000",-0.20,-0.43,"47,200","47,450","47,000","120,969","5,685,543,000"
10/08/2020,"47,200",0.10,0.21,"47,100","47,800","47,100","116,037","5,476,946,400"
07/08/2020,"47,100",0.30,0.64,"46,800","47,800","46,800","128,369","6,046,179,900"
06/08/2020,"46,800",-0.20,-0.43,"47,000","47,250","46,700","115,366","5,399,128,800"
05/08/2020,"47,000",0.50,1.06,"46,550","47,150","46,250","132,852","6,244,044,000"
04/08/2020,"46,550",0.60,1.29,"45,900","46,800","46,200","105,131","4,893,848,050"
03/08/2020,"45,900",1.40,3.05,"44,500","45,900","44,500","139,220","6,390,198,000"
31/07/2020,"44,500",-0.60,-1.35,"45,150","45,200","44,000","110,625","4,922,812,500"
30/07/2020,"45,150",0.60,1.33,"44,550","45,150","44,600","61,224","2,764,263,600"
29/07/2020,"44,550",-1.20,-2.69,"45,700","44,900","43,800","155,420","6,923,961,000"
28/07/2020,"45,700",2.00,4.38,"43,700","45,800","44,150","195,351","8,927,540,700"
27/07/2020,"43,700",-2.20,-5.03,"45,900","45,900","43,600","327,435","14,308,909,500"
26/07/2020,"45,900",-1.90,-4.14,"47,750","47,550","45,400","317,054","14,552,778,600"
24/07/2020,"45,900",-1.90,-4.14,"47,750","47,550","45,400","317,054","14,552,778,600"
23/07/2020,"47,750",0.40,0.84,"47,400","47,750","47,100","91,863","4,386,458,250"
22/07/2020,"47,400",-0.40,-0.84,"47,800","48,000","47,300","81,789","3,876,798,600"
21/07/2020,"47,800",0.40,0.84,"47,400","47,950","47,250","94,023","4,494,299,400"
20/07/2020,"47,400",-0.70,-1.48,"48,100","48,200","47,350","204,968","9,715,483,200"
19/07/2020,"48,100",-0.50,-1.04,"48,600","48,500","48,100","131,310","6,316,011,000"
17/07/2020,"48,100",-0.50,-1.04,"48,600","48,500","48,100","131,310","6,316,011,000"
16/07/2020,"48,600",0.00,0.00,"48,600","48,750","48,400","106,053","5,154,175,800"
15/07/2020,"48,600",0.10,0.21,"48,550","48,950","48,400","151,654","7,370,384,400"
14/07/2020,"48,550",-0.10,-0.21,"48,650","48,850","48,300","154,954","7,523,016,700"
13/07/2020,"48,650",0.90,1.85,"47,800","48,950","47,750","266,249","12,953,013,850"
12/07/2020,"47,800",-0.60,-1.26,"48,350","48,250","47,500","116,431","5,565,401,800"
10/07/2020,"47,800",-0.60,-1.26,"48,350","48,250","47,500","116,431","5,565,401,800"
09/07/2020,"48,350",0.60,1.24,"47,700","48,400","47,800","229,890","11,115,181,500"
08/07/2020,"47,700",0.30,0.63,"47,450","47,900","47,300","147,261","7,024,349,700"
07/07/2020,"47,450",0.70,1.48,"46,800","47,900","47,000","273,915","12,997,266,750"
06/07/2020,"46,800",0.50,1.07,"46,250","46,950","46,300","108,991","5,100,778,800"
05/07/2020,"46,250",0.10,0.22,"46,150","46,500","46,100","52,976","2,450,140,000"
03/07/2020,"46,250",0.10,0.22,"46,150","46,500","46,100","52,976","2,450,140,000"
02/07/2020,"46,150",-0.10,-0.22,"46,200","46,300","45,950","53,916","2,488,223,400"
01/07/2020,"46,200",0.60,1.30,"45,650","46,300","45,800","86,666","4,003,969,200"
30/06/2020,"45,650",-0.40,-0.88,"46,050","46,400","45,400","159,421","7,277,568,650"
29/06/2020,"46,050",-0.80,-1.74,"46,850","46,600","45,850","128,122","5,900,018,100"
27/06/2020,"46,850",0.05,0.11,"46,800","47,150","46,700","602,880","28,244,928,000"
26/06/2020,"46,850",0.05,0.11,"46,800","47,150","46,700","602,880","28,244,928,000"
25/06/2020,"46,800",-0.40,-0.85,"47,200","47,100","46,600","73,081","3,420,190,800"
24/06/2020,"47,200",-0.30,-0.64,"47,550","47,950","47,050","60,700","2,865,040,000"
23/06/2020,"47,550",0.50,1.05,"47,000","48,400","46,750","169,373","8,053,686,150"
22/06/2020,"47,000",0.00,0.00,"47,000","47,000","46,850","78,718","3,699,746,000"
20/06/2020,"47,000",0.40,0.85,"46,600","47,000","46,600","74,547","3,503,709,000"
19/06/2020,"47,000",0.40,0.85,"46,600","47,000","46,600","74,547","3,503,709,000"
18/06/2020,"46,600",0.30,0.64,"46,350","46,700","46,150","82,298","3,835,086,800"
17/06/2020,"46,350",-0.25,-0.54,"46,600","46,750","46,250","788,630","36,553,000,500"
16/06/2020,"46,600",0.60,1.29,"46,000","46,800","46,300","110,073","5,129,401,800"
15/06/2020,"46,000",-1.00,-2.17,"47,000","48,000","45,900","120,750","5,554,500,000"
14/06/2020,"47,000",1.00,2.13,"46,000","47,000","45,000","314,545","14,783,615,000"
12/06/2020,"47,000",1.00,2.13,"46,000","47,000","45,000","314,545","14,783,615,000"
11/06/2020,"46,000",-2.80,-6.09,"48,800","48,800","46,000","427,806","19,679,076,000"
10/06/2020,"48,800",-0.20,-0.41,"48,950","49,000","48,400","130,754","6,380,795,200"
09/06/2020,"49,000",-0.40,-0.82,"49,350","49,650","48,900","149,154","7,308,546,000"
08/06/2020,"49,350",0.60,1.22,"48,700","50,000","49,000","411,325","20,298,888,750"
06/06/2020,"48,700",0.30,0.62,"48,400","48,700","48,150","123,620","6,020,294,000"
05/06/2020,"48,700",0.30,0.62,"48,400","48,700","48,150","123,620","6,020,294,000"
04/06/2020,"48,400",-0.30,-0.62,"48,650","48,900","48,400","126,006","6,098,690,400"
03/06/2020,"48,650",0.60,1.23,"48,000","48,950","47,900","189,306","9,209,736,900"
02/06/2020,"48,000",-0.30,-0.63,"48,300","48,500","48,000","145,673","6,992,304,000"
01/06/2020,"48,300",0.30,0.62,"47,950","48,350","48,000","129,815","6,270,064,500"
31/05/2020,"47,950",0.00,0.00,"48,000","48,100","47,500","134,617","6,454,885,150"
29/05/2020,"47,950",0.00,0.00,"48,000","48,100","47,500","134,617","6,454,885,150"
28/05/2020,"48,000",0.00,0.00,"48,000","48,600","48,000","119,438","5,733,024,000"
27/05/2020,"48,000",-0.80,-1.67,"48,800","49,400","48,000","209,858","10,073,184,000"
26/05/2020,"48,800",0.30,0.61,"48,450","48,800","48,350","161,568","7,884,518,400"
25/05/2020,"48,450",0.00,0.00,"48,450","48,600","47,800","203,300","9,849,885,000"
24/05/2020,"48,450",-0.80,-1.65,"49,300","49,000","48,450","173,172","8,390,183,400"
22/05/2020,"48,450",-0.80,-1.65,"49,300","49,000","48,450","173,172","8,390,183,400"
21/05/2020,"49,300",0.40,0.81,"48,900","49,300","48,850","200,706","9,894,805,800"
20/05/2020,"48,900",-0.40,-0.82,"49,250","49,000","48,550","124,538","6,089,908,200"
19/05/2020,"49,250",0.90,1.83,"48,350","49,700","48,600","287,903","14,179,222,750"
18/05/2020,"48,350",0.40,0.83,"48,000","48,350","47,400","200,095","9,674,593,250"
17/05/2020,"48,000",-0.70,-1.46,"48,700","48,900","47,750","243,089","11,668,272,000"
15/05/2020,"48,000",-0.70,-1.46,"48,700","48,900","47,750","243,089","11,668,272,000"
14/05/2020,"48,700",-0.60,-1.23,"49,350","49,100","48,500","259,740","12,649,338,000"
13/05/2020,"49,350",-5.10,-10.33,"54,400","49,550","47,400","685,381","33,823,552,350"
12/05/2020,"54,400",0.40,0.74,"54,000","54,400","53,600","282,819","15,385,353,600"
11/05/2020,"54,000",0.30,0.56,"53,700","54,400","53,300","211,943","11,444,922,000"
10/05/2020,"53,700",0.20,0.37,"53,500","55,100","53,600","358,532","19,253,168,400"
08/05/2020,"53,700",0.20,0.37,"53,500","55,100","53,600","358,532","19,253,168,400"
07/05/2020,"53,500",0.60,1.12,"52,900","53,500","52,400","203,072","10,864,352,000"
06/05/2020,"52,900",2.00,3.78,"50,900","53,100","51,000","347,015","18,357,093,500"
05/05/2020,"50,900",0.40,0.79,"50,500","51,000","50,400","67,799","3,450,969,100"
04/05/2020,"50,500",-0.30,-0.59,"50,800","50,900","49,800","89,553","4,522,426,500"
01/05/2020,"50,800",0.10,0.20,"50,700","51,400","50,500","134,923","6,854,088,400"
30/04/2020,"50,800",0.10,0.20,"50,700","51,400","50,500","134,923","6,854,088,400"
29/04/2020,"50,800",0.10,0.20,"50,700","51,400","50,500","134,923","6,854,088,400"
28/04/2020,"50,700",0.00,0.00,"50,700","50,800","50,200","97,431","4,939,751,700"
27/04/2020,"50,700",-0.30,-0.59,"51,000","51,500","50,500","141,975","7,198,132,500"
26/04/2020,"51,000",0.00,0.00,"51,000","51,200","50,100","141,138","7,198,038,000"
24/04/2020,"51,000",0.00,0.00,"51,000","51,200","50,100","141,138","7,198,038,000"
